ts,pid,argmax,probs
2025-10-25T06:12:15.985204,P1234,3,[0.9397716522216797, 0.0010023723589256406, 0.2910193204879761, 0.9999799728393555, 0.19323763251304626, 0.993078351020813, 0.8781656622886658, 0.9965789318084717, 0.0057580252178013325, 0.019137362018227577, 0.9998996257781982, 0.0036724021192640066, 0.9798344373703003, 0.6029534339904785, 5.946963210590184e-05, 0.9971156120300293, 0.07887284457683563, 0.9338152408599854, 0.1562473624944687, 0.2967798411846161, 0.03734086826443672, 0.18343617022037506, 0.00044026190880686045, 0.010964983142912388, 0.9467760324478149, 0.9986778497695923, 0.27215132117271423, 0.9955102205276489, 0.27186867594718933, 0.045496582984924316, 0.23668211698532104, 0.0031846773345023394, 0.2080027163028717, 0.016622040420770645, 0.06178668513894081, 0.8951238989830017, 0.6149360537528992, 0.9420823454856873, 0.6093084216117859, 0.022543320432305336]
2025-10-25T06:12:37.606829,P1234,39,[0.9998371601104736, 1.0, 0.9965951442718506, 0.9969350099563599, 0.999998927116394, 0.9969674348831177, 0.999946653842926, 1.0, 0.9997997283935547, 0.9997025728225708, 0.95518958568573, 0.9999998807907104, 0.9999997615814209, 0.9903188943862915, 0.9999973177909851, 1.0, 0.9999252557754517, 0.31377989053726196, 0.9998334646224976, 0.9684953689575195, 0.9998656511306763, 0.998069703578949, 0.9999998211860657, 0.9999998807907104, 0.9998561143875122, 0.9999953508377075, 0.999952495098114, 0.9858533143997192, 0.9997285008430481, 0.9999984502792358, 0.9999968409538269, 0.9999925494194031, 0.9999844431877136, 0.9999849796295166, 0.9999999403953552, 0.9999589920043945, 0.9999462962150574, 0.9999991059303284, 0.9966391921043396, 1.0]
2025-10-25T06:13:01.515605,P1234,28,[0.8228695392608643, 0.007638097740709782, 0.9999945163726807, 0.999993622303009, 0.2808401584625244, 0.011375312693417072, 0.9960614442825317, 0.9999687671661377, 0.3051733672618866, 0.00517297675833106, 0.9999752044677734, 0.9982724189758301, 0.8450460433959961, 0.999962568283081, 0.7072934508323669, 0.9999930262565613, 0.9993513822555542, 0.999894380569458, 0.43571922183036804, 0.992962121963501, 0.807111918926239, 0.010372958146035671, 0.9877855777740479, 0.9723691940307617, 0.9999992251396179, 0.9924556016921997, 0.22646915912628174, 0.9999933242797852, 0.9999997019767761, 0.9997981786727905, 0.9980737566947937, 0.48310524225234985, 0.9981966614723206, 0.28466299176216125, 0.7286887764930725, 0.023185735568404198, 0.9883653521537781, 0.9965124726295471, 0.032641418278217316, 0.37946799397468567]
2025-10-25T06:13:19.581794,P1234,1,[0.001607447862625122, 0.999992847442627, 0.9840699434280396, 0.26401689648628235, 0.9608287215232849, 0.9052725434303284, 0.3300284743309021, 0.9727363586425781, 0.9979368448257446, 0.9980117082595825, 0.9389799237251282, 0.0012970080133527517, 0.9664085507392883, 0.0571163110435009, 0.010080828331410885, 0.9365918636322021, 0.363057404756546, 0.0594346709549427, 0.25430068373680115, 0.7390424013137817, 0.9874224662780762, 0.09213470667600632, 0.914237916469574, 0.9895550012588501, 0.7833095192909241, 0.9741488695144653, 0.9566377401351929, 0.23723414540290833, 0.004258451983332634, 0.9998974800109863, 0.25012996792793274, 0.13490325212478638, 0.9936036467552185, 0.06720134615898132, 0.9996780753135681, 0.749326765537262, 0.999935507774353, 0.9981117844581604, 0.9677721858024597, 0.9989957213401794]
2025-10-25T06:22:16.824827,P123,3,[0.9397716522216797, 0.0010023723589256406, 0.2910193204879761, 0.9999799728393555, 0.19323763251304626, 0.993078351020813, 0.8781656622886658, 0.9965789318084717, 0.0057580252178013325, 0.019137362018227577, 0.9998996257781982, 0.0036724021192640066, 0.9798344373703003, 0.6029534339904785, 5.946963210590184e-05, 0.9971156120300293, 0.07887284457683563, 0.9338152408599854, 0.1562473624944687, 0.2967798411846161, 0.03734086826443672, 0.18343617022037506, 0.00044026190880686045, 0.010964983142912388, 0.9467760324478149, 0.9986778497695923, 0.27215132117271423, 0.9955102205276489, 0.27186867594718933, 0.045496582984924316, 0.23668211698532104, 0.0031846773345023394, 0.2080027163028717, 0.016622040420770645, 0.06178668513894081, 0.8951238989830017, 0.6149360537528992, 0.9420823454856873, 0.6093084216117859, 0.022543320432305336]
2025-10-25T06:24:28.317053,P12003,3,[0.9397716522216797, 0.0010023723589256406, 0.2910193204879761, 0.9999799728393555, 0.19323763251304626, 0.993078351020813, 0.8781656622886658, 0.9965789318084717, 0.0057580252178013325, 0.019137362018227577, 0.9998996257781982, 0.0036724021192640066, 0.9798344373703003, 0.6029534339904785, 5.946963210590184e-05, 0.9971156120300293, 0.07887284457683563, 0.9338152408599854, 0.1562473624944687, 0.2967798411846161, 0.03734086826443672, 0.18343617022037506, 0.00044026190880686045, 0.010964983142912388, 0.9467760324478149, 0.9986778497695923, 0.27215132117271423, 0.9955102205276489, 0.27186867594718933, 0.045496582984924316, 0.23668211698532104, 0.0031846773345023394, 0.2080027163028717, 0.016622040420770645, 0.06178668513894081, 0.8951238989830017, 0.6149360537528992, 0.9420823454856873, 0.6093084216117859, 0.022543320432305336]
2025-10-25T06:26:25.778212,Test1,28,[0.8228695392608643, 0.007638097740709782, 0.9999945163726807, 0.999993622303009, 0.2808401584625244, 0.011375312693417072, 0.9960614442825317, 0.9999687671661377, 0.3051733672618866, 0.00517297675833106, 0.9999752044677734, 0.9982724189758301, 0.8450460433959961, 0.999962568283081, 0.7072934508323669, 0.9999930262565613, 0.9993513822555542, 0.999894380569458, 0.43571922183036804, 0.992962121963501, 0.807111918926239, 0.010372958146035671, 0.9877855777740479, 0.9723691940307617, 0.9999992251396179, 0.9924556016921997, 0.22646915912628174, 0.9999933242797852, 0.9999997019767761, 0.9997981786727905, 0.9980737566947937, 0.48310524225234985, 0.9981966614723206, 0.28466299176216125, 0.7286887764930725, 0.023185735568404198, 0.9883653521537781, 0.9965124726295471, 0.032641418278217316, 0.37946799397468567]
2025-10-25T06:26:49.291976,Test 2,39,[0.9998371601104736, 1.0, 0.9965951442718506, 0.9969350099563599, 0.999998927116394, 0.9969674348831177, 0.999946653842926, 1.0, 0.9997997283935547, 0.9997025728225708, 0.95518958568573, 0.9999998807907104, 0.9999997615814209, 0.9903188943862915, 0.9999973177909851, 1.0, 0.9999252557754517, 0.31377989053726196, 0.9998334646224976, 0.9684953689575195, 0.9998656511306763, 0.998069703578949, 0.9999998211860657, 0.9999998807907104, 0.9998561143875122, 0.9999953508377075, 0.999952495098114, 0.9858533143997192, 0.9997285008430481, 0.9999984502792358, 0.9999968409538269, 0.9999925494194031, 0.9999844431877136, 0.9999849796295166, 0.9999999403953552, 0.9999589920043945, 0.9999462962150574, 0.9999991059303284, 0.9966391921043396, 1.0]
2025-10-25T06:27:21.144024,Test 3,3,[0.9397716522216797, 0.0010023723589256406, 0.2910193204879761, 0.9999799728393555, 0.19323763251304626, 0.993078351020813, 0.8781656622886658, 0.9965789318084717, 0.0057580252178013325, 0.019137362018227577, 0.9998996257781982, 0.0036724021192640066, 0.9798344373703003, 0.6029534339904785, 5.946963210590184e-05, 0.9971156120300293, 0.07887284457683563, 0.9338152408599854, 0.1562473624944687, 0.2967798411846161, 0.03734086826443672, 0.18343617022037506, 0.00044026190880686045, 0.010964983142912388, 0.9467760324478149, 0.9986778497695923, 0.27215132117271423, 0.9955102205276489, 0.27186867594718933, 0.045496582984924316, 0.23668211698532104, 0.0031846773345023394, 0.2080027163028717, 0.016622040420770645, 0.06178668513894081, 0.8951238989830017, 0.6149360537528992, 0.9420823454856873, 0.6093084216117859, 0.022543320432305336]
2025-10-25T06:28:08.528722,Test 4,28,[0.9999775886535645, 0.9995579719543457, 0.999987006187439, 1.0, 0.9997333288192749, 0.9839118719100952, 0.9997100234031677, 0.9999998211860657, 0.9857324361801147, 0.02696380950510502, 0.9999966025352478, 0.9988994598388672, 0.9833217263221741, 0.9999933838844299, 0.072707399725914, 0.9999985098838806, 0.14141203463077545, 0.9999439120292664, 0.8330603241920471, 0.34353765845298767, 0.9476698637008667, 0.33267825841903687, 0.9960449934005737, 0.9310791492462158, 0.9999751448631287, 0.9866573810577393, 0.4141535460948944, 0.9999386072158813, 1.0, 0.8490696549415588, 0.9999998807907104, 0.8741622567176819, 0.9914510846138, 0.4982324540615082, 0.9990590214729309, 0.9997663497924805, 0.9999844431877136, 0.1190587654709816, 0.9987177848815918, 0.9737273454666138]
2025-10-25T06:28:26.430570,Test 5,3,[0.9397716522216797, 0.0010023723589256406, 0.2910193204879761, 0.9999799728393555, 0.19323763251304626, 0.993078351020813, 0.8781656622886658, 0.9965789318084717, 0.0057580252178013325, 0.019137362018227577, 0.9998996257781982, 0.0036724021192640066, 0.9798344373703003, 0.6029534339904785, 5.946963210590184e-05, 0.9971156120300293, 0.07887284457683563, 0.9338152408599854, 0.1562473624944687, 0.2967798411846161, 0.03734086826443672, 0.18343617022037506, 0.00044026190880686045, 0.010964983142912388, 0.9467760324478149, 0.9986778497695923, 0.27215132117271423, 0.9955102205276489, 0.27186867594718933, 0.045496582984924316, 0.23668211698532104, 0.0031846773345023394, 0.2080027163028717, 0.016622040420770645, 0.06178668513894081, 0.8951238989830017, 0.6149360537528992, 0.9420823454856873, 0.6093084216117859, 0.022543320432305336]
2025-10-25T06:28:57.315260,Test 6,28,[0.8228695392608643, 0.007638097740709782, 0.9999945163726807, 0.999993622303009, 0.2808401584625244, 0.011375312693417072, 0.9960614442825317, 0.9999687671661377, 0.3051733672618866, 0.00517297675833106, 0.9999752044677734, 0.9982724189758301, 0.8450460433959961, 0.999962568283081, 0.7072934508323669, 0.9999930262565613, 0.9993513822555542, 0.999894380569458, 0.43571922183036804, 0.992962121963501, 0.807111918926239, 0.010372958146035671, 0.9877855777740479, 0.9723691940307617, 0.9999992251396179, 0.9924556016921997, 0.22646915912628174, 0.9999933242797852, 0.9999997019767761, 0.9997981786727905, 0.9980737566947937, 0.48310524225234985, 0.9981966614723206, 0.28466299176216125, 0.7286887764930725, 0.023185735568404198, 0.9883653521537781, 0.9965124726295471, 0.032641418278217316, 0.37946799397468567]
2025-10-25T06:44:36.779485,Test 1,3,[0.9397716522216797, 0.0010023723589256406, 0.2910193204879761, 0.9999799728393555, 0.19323763251304626, 0.993078351020813, 0.8781656622886658, 0.9965789318084717, 0.0057580252178013325, 0.019137362018227577, 0.9998996257781982, 0.0036724021192640066, 0.9798344373703003, 0.6029534339904785, 5.946963210590184e-05, 0.9971156120300293, 0.07887284457683563, 0.9338152408599854, 0.1562473624944687, 0.2967798411846161, 0.03734086826443672, 0.18343617022037506, 0.00044026190880686045, 0.010964983142912388, 0.9467760324478149, 0.9986778497695923, 0.27215132117271423, 0.9955102205276489, 0.27186867594718933, 0.045496582984924316, 0.23668211698532104, 0.0031846773345023394, 0.2080027163028717, 0.016622040420770645, 0.06178668513894081, 0.8951238989830017, 0.6149360537528992, 0.9420823454856873, 0.6093084216117859, 0.022543320432305336]
2025-10-25T06:44:54.814408,Test 1,3,[0.37579345703125, 0.00023907523427624255, 0.9938958287239075, 0.999998152256012, 0.1652027666568756, 0.016210203990340233, 0.9929249286651611, 0.9938822388648987, 0.0011057337978854775, 0.0006732732872478664, 0.9997631311416626, 0.5138099789619446, 0.1276676207780838, 0.9917840957641602, 0.01335091795772314, 0.9999561309814453, 0.9476505517959595, 0.9973090887069702, 0.016635257750749588, 0.014432419091463089, 0.4503333270549774, 0.00038655713433399796, 0.02444862574338913, 0.4175660312175751, 0.9999263286590576, 0.975408673286438, 0.08496379107236862, 0.9999370574951172, 0.9999698400497437, 0.7057917714118958, 0.6488909125328064, 0.05883780121803284, 0.9496946930885315, 0.0017108352622017264, 0.14071691036224365, 0.0005112342187203467, 0.8309856057167053, 0.515631377696991, 0.0026793561410158873, 0.09382537752389908]
2025-10-25T06:52:38.821291,Test 1,3,[0.9397716522216797, 0.0010023723589256406, 0.2910193204879761, 0.9999799728393555, 0.19323763251304626, 0.993078351020813, 0.8781656622886658, 0.9965789318084717, 0.0057580252178013325, 0.019137362018227577, 0.9998996257781982, 0.0036724021192640066, 0.9798344373703003, 0.6029534339904785, 5.946963210590184e-05, 0.9971156120300293, 0.07887284457683563, 0.9338152408599854, 0.1562473624944687, 0.2967798411846161, 0.03734086826443672, 0.18343617022037506, 0.00044026190880686045, 0.010964983142912388, 0.9467760324478149, 0.9986778497695923, 0.27215132117271423, 0.9955102205276489, 0.27186867594718933, 0.045496582984924316, 0.23668211698532104, 0.0031846773345023394, 0.2080027163028717, 0.016622040420770645, 0.06178668513894081, 0.8951238989830017, 0.6149360537528992, 0.9420823454856873, 0.6093084216117859, 0.022543320432305336]
2025-10-25T06:53:01.427703,Test 1,28,[0.8228695392608643, 0.007638097740709782, 0.9999945163726807, 0.999993622303009, 0.2808401584625244, 0.011375312693417072, 0.9960614442825317, 0.9999687671661377, 0.3051733672618866, 0.00517297675833106, 0.9999752044677734, 0.9982724189758301, 0.8450460433959961, 0.999962568283081, 0.7072934508323669, 0.9999930262565613, 0.9993513822555542, 0.999894380569458, 0.43571922183036804, 0.992962121963501, 0.807111918926239, 0.010372958146035671, 0.9877855777740479, 0.9723691940307617, 0.9999992251396179, 0.9924556016921997, 0.22646915912628174, 0.9999933242797852, 0.9999997019767761, 0.9997981786727905, 0.9980737566947937, 0.48310524225234985, 0.9981966614723206, 0.28466299176216125, 0.7286887764930725, 0.023185735568404198, 0.9883653521537781, 0.9965124726295471, 0.032641418278217316, 0.37946799397468567]
2025-10-25T06:53:19.387968,Test 1,39,[0.9998371601104736, 1.0, 0.9965951442718506, 0.9969350099563599, 0.999998927116394, 0.9969674348831177, 0.999946653842926, 1.0, 0.9997997283935547, 0.9997025728225708, 0.95518958568573, 0.9999998807907104, 0.9999997615814209, 0.9903188943862915, 0.9999973177909851, 1.0, 0.9999252557754517, 0.31377989053726196, 0.9998334646224976, 0.9684953689575195, 0.9998656511306763, 0.998069703578949, 0.9999998211860657, 0.9999998807907104, 0.9998561143875122, 0.9999953508377075, 0.999952495098114, 0.9858533143997192, 0.9997285008430481, 0.9999984502792358, 0.9999968409538269, 0.9999925494194031, 0.9999844431877136, 0.9999849796295166, 0.9999999403953552, 0.9999589920043945, 0.9999462962150574, 0.9999991059303284, 0.9966391921043396, 1.0]
2025-10-25T15:48:39.051433,P120,3,[0.9397716522216797, 0.0010023723589256406, 0.2910193204879761, 0.9999799728393555, 0.19323763251304626, 0.993078351020813, 0.8781656622886658, 0.9965789318084717, 0.0057580252178013325, 0.019137362018227577, 0.9998996257781982, 0.0036724021192640066, 0.9798344373703003, 0.6029534339904785, 5.946963210590184e-05, 0.9971156120300293, 0.07887284457683563, 0.9338152408599854, 0.1562473624944687, 0.2967798411846161, 0.03734086826443672, 0.18343617022037506, 0.00044026190880686045, 0.010964983142912388, 0.9467760324478149, 0.9986778497695923, 0.27215132117271423, 0.9955102205276489, 0.27186867594718933, 0.045496582984924316, 0.23668211698532104, 0.0031846773345023394, 0.2080027163028717, 0.016622040420770645, 0.06178668513894081, 0.8951238989830017, 0.6149360537528992, 0.9420823454856873, 0.6093084216117859, 0.022543320432305336]
2025-10-25T15:48:58.662315,P120,28,[0.8228695392608643, 0.007638097740709782, 0.9999945163726807, 0.999993622303009, 0.2808401584625244, 0.011375312693417072, 0.9960614442825317, 0.9999687671661377, 0.3051733672618866, 0.00517297675833106, 0.9999752044677734, 0.9982724189758301, 0.8450460433959961, 0.999962568283081, 0.7072934508323669, 0.9999930262565613, 0.9993513822555542, 0.999894380569458, 0.43571922183036804, 0.992962121963501, 0.807111918926239, 0.010372958146035671, 0.9877855777740479, 0.9723691940307617, 0.9999992251396179, 0.9924556016921997, 0.22646915912628174, 0.9999933242797852, 0.9999997019767761, 0.9997981786727905, 0.9980737566947937, 0.48310524225234985, 0.9981966614723206, 0.28466299176216125, 0.7286887764930725, 0.023185735568404198, 0.9883653521537781, 0.9965124726295471, 0.032641418278217316, 0.37946799397468567]
2025-10-25T15:49:10.993705,P120,39,[0.9998371601104736, 1.0, 0.9965951442718506, 0.9969350099563599, 0.999998927116394, 0.9969674348831177, 0.999946653842926, 1.0, 0.9997997283935547, 0.9997025728225708, 0.95518958568573, 0.9999998807907104, 0.9999997615814209, 0.9903188943862915, 0.9999973177909851, 1.0, 0.9999252557754517, 0.31377989053726196, 0.9998334646224976, 0.9684953689575195, 0.9998656511306763, 0.998069703578949, 0.9999998211860657, 0.9999998807907104, 0.9998561143875122, 0.9999953508377075, 0.999952495098114, 0.9858533143997192, 0.9997285008430481, 0.9999984502792358, 0.9999968409538269, 0.9999925494194031, 0.9999844431877136, 0.9999849796295166, 0.9999999403953552, 0.9999589920043945, 0.9999462962150574, 0.9999991059303284, 0.9966391921043396, 1.0]
2025-10-25T15:57:32.907922,P120,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T15:59:05.546613,P1230,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T15:59:19.460431,P1230,32,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 3.000000026176508e-09, 3.999999886872274e-09, 4.999999969612645e-09, 6.000000052353016e-09, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T15:59:40.372802,P1230,27,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 7.000000135093387e-09, 7.999999773744548e-09, 1.0000000089999999, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 1.0000000270000005, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:12:15.973128,P1230,39,[0.0, 1.000000001, 1.000000002, 1.000000003, 1.0000000039999999, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 1.0000000089999999, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.0000000130000002, 1.0000000140000003, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.0000000189999998, 1.0000000199999999, 1.000000021, 1.000000022, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 1.0000000260000004, 1.0000000270000005, 1.0000000280000005, 1.0000000290000006, 1.000000029999999, 1.000000030999999, 1.000000031999999, 3.2999999177718564e-08, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 1.0000000369999995, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:16:05.150827,P1234,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:16:18.479870,P1245,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:16:26.952560,P1245,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:16:33.718501,P1245,39,[0.0, 1.000000001, 1.000000002, 3.000000026176508e-09, 1.0000000039999999, 1.000000005, 6.000000052353016e-09, 1.0000000070000001, 1.0000000079999998, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.0000000179999997, 1.899999979571021e-08, 1.999999987845058e-08, 1.000000021, 2.2000000043931323e-08, 1.0000000230000001, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 1.0000000270000005, 1.0000000280000005, 1.0000000290000006, 1.000000029999999, 3.099999901223782e-08, 1.000000031999999, 1.0000000329999992, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 1.0000000369999995, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:16:49.579145,P1245,39,[1.0, 9.999999717180685e-10, 1.000000002, 1.000000003, 1.0000000039999999, 4.999999969612645e-09, 6.000000052353016e-09, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.0000000179999997, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 1.0000000230000001, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 1.0000000270000005, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 1.000000030999999, 3.199999909497819e-08, 1.0000000329999992, 1.0000000339999993, 1.0000000349999993, 3.599999942593968e-08, 1.0000000369999995, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:16:59.741999,P1245,32,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 3.000000026176508e-09, 3.999999886872274e-09, 4.999999969612645e-09, 6.000000052353016e-09, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:17:16.335128,P1245,38,[1.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.000000012, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.899999979571021e-08, 1.0000000199999999, 1.000000021, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 2.5000000292152436e-08, 2.6000000374892807e-08, 1.0000000270000005, 2.800000054037355e-08, 1.0000000290000006, 1.000000029999999, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
